project_scale_index	budget_adequacy_ratio	schedule_pressure_index	team_capacity_index	team_experience_score	domain_familiarity_score	requirements_volatility	requirements_clarity_score	scope_complexity_index	stakeholder_alignment_score	change_request_intensity	process_maturity_score	sprint_discipline_score	decision_latency_index	risk_management_maturity	client_engagement_score	technical_complexity_index	integration_risk_index	automation_maturity_score	toolchain_reliability_score	legacy_dependency_index	regulatory_risk_index	domain_criticality_index	external_dependency_risk	time_to_market_pressure	resource_stability_index	risk_tolerance_index	overall_uncertainty_index	label
0.704025691	0.71001957	0.094429177	0.322876431	0.534703638	0.120981768	0.286196141	0.712522748	0.311051266	0.707892618	0.095268108	0.860151124	0.103376424	0.141557811	0.679873549	0.872855542	0.104422945	0.90307861	0.325536622	0.90636052	0.281420784	0.342949188	0.492875065	0.287281037	0.522650586	0.516008508	0.854503526	0.111435891	Waterfall
0.724980308	0.319864781	0.497376282	0.893904389	0.279916282	0.871167867	0.106441311	0.510873148	0.698365058	0.317067405	0.896354184	0.701136035	0.672635783	0.294204013	0.477882516	0.684925651	0.70585064	0.496769792	0.516044489	0.295510357	0.887987298	0.911736175	0.673884901	0.883549972	0.956606253	0.691841542	0.869966148	0.895806494	Spiral
0.105850534	0.873686957	0.301446223	0.929265419	0.695249117	0.077886001	0.053157254	0.482492521	0.745487835	0.278875906	0.882756523	0.537531475	0.272783577	0.084073569	0.316930716	0.893236954	0.058990968	0.686121753	0.680652791	0.095811142	0.14922039	0.890772982	0.899375961	0.31394366	0.288606243	0.468477951	0.521875625	0.499679811	V-Model
0.104218997	0.472439971	0.292872385	0.266213025	0.86323493	0.696016472	0.299530789	0.346079294	0.288330083	0.667036922	0.101299666	0.515986773	0.692875122	0.13232126	0.865887393	0.689504483	0.11506951	0.136124031	0.500881741	0.08421831	0.318449543	0.900655273	0.911905937	0.716075809	0.312098576	0.282496777	0.899861612	0.685482798	V-Model
0.071716473	0.738026161	0.086041618	0.309467733	0.937258737	0.91208001	0.687043484	0.904958243	0.881746997	0.293062966		0.897059457	0.529773308	0.682047044	0.2760926	0.910525698	0.110124503	0.501316503	0.501819274	0.089153489	0.908527509	0.707728107	0.499152946	0.288752352	0.933696361	0.70356076	0.295677038	0.310450159	Hybrid
	0.093618169	0.100598581	0.085197491	0.493529817	0.69964743	0.12128543	0.105463755	0.719335447	0.880563008	0.506941571	0.867603929		0.534258095	0.524150123	0.900547206	0.925043715	0.890640834	0.315589458	0.441336772		0.897635245	0.105333375	0.873799824	0.461738669	0.28227432	0.524806242	0.093301065	V-Model
0.525342536		0.723378191	0.51717379	0.496869893	0.285227336	0.691867125	0.89936306	0.695719372	0.902819743	0.104802685	0.096081811	0.316228437		0.295281947	0.699659718	0.921492664	0.099530588	0.31087467	0.096000281	0.511283644	0.914782591	0.891799009	0.111976981	0.077454596	0.657430809	0.488578496	0.491115552	V-Model
0.687638753	0.712148754	0.086808575	0.097300263	0.879248683	0.107920593	0.307068992	0.919180483	0.484305723	0.908832822	0.293809025	0.315887008	0.313179362	0.679441222	0.713337398	0.107654532		0.111863713	0.690763663	0.910541849	0.340130463	0.717287726	0.042963649	0.712314486	0.520238075	0.701245524	0.951989749	0.683622964	Hybrid
0.91011526	0.917072633	0.099945313	0.093310325	0.708920411	0.076203646	0.302428544	0.075271732	0.668134066	0.505795384	0.307355653		0.693340997	0.487536921	0.309469787	0.078605929	0.313608075	0.690775517	0.893631876	0.911693433	0.303752938	0.083480082	0.513362318	0.891492035	0.674432706	0.27101804	0.909217088	0.113314126	DevOps
0.937422916	0.284422814	0.953059275	0.271409588	0.872260725	0.681694644	0.894173738	0.294580811	0.476632014	0.517984262	0.325156811	0.725548914	0.677595374	0.302382077	0.292866164	0.298714687	0.893731424	0.468430756	0.277936894	0.101781488	0.689766778	0.849042557	0.722245632	0.704780593	0.32116264	0.688337889	0.525904199	0.120678946	V-Model
0.074126725	0.309239044	0.318980694	0.701912435	0.913687937	0.505155051	0.681781957	0.084387749	0.45448557	0.700738911	0.311880007	0.136817558	0.905594415	0.516045011	0.487688217	0.714494367	0.297241876	0.489293094	0.490320165	0.490648045	0.309777146	0.076870146	0.306692188	0.497387922	0.123337775	0.7218961	0.869973825	0.493664736	Agile
0.888928021	0.882841048	0.264641762	0.655216957	0.30942327	0.479565834	0.905090864	0.69882793	0.113559424	0.898174954	0.305363538	0.717429148	0.931079158	0.073770272	0.897981021	0.896159046	0.332812483	0.687563099	0.701916882	0.709322435	0.496882786	0.285017249	0.931084175	0.34726237	0.297615498	0.699098144		0.110983743	Agile
0.871373044	0.049702328	0.716739587	0.10707947	0.3041748	0.891832865	0.510523019	0.683604391	0.713383095	0.726424853	0.683654023	0.909358975	0.693263123	0.702689473	0.469563622	0.886162997	0.726631595	0.31876444	0.062747276	0.891035735	0.549968193	0.891620745	0.895699512	0.67342576	0.311442128	0.309355755	0.306240841	0.498354549	V-Model
0.502338203	0.088464671	0.912685423	0.923480757	0.299743612	0.680012242	0.879178273	0.942587304	0.709878686	0.70987825	0.106330977	0.698009376	0.06786772	0.511321158	0.091648262	0.71145982	0.266621195	0.71462202	0.486900324	0.697772753	0.104343548	0.113517239	0.694682737	0.283658291	0.116403386	0.3129752	0.332898765	0.707569794	Agile
0.32327631	0.307436522	0.49224659	0.898922404	0.465420994	0.904796018	0.099910691	0.943017912	0.274530356	0.107789517	0.481461818	0.70027684	0.079488068	0.503897461	0.702099476		0.316488022	0.259647415	0.486542854	0.658840142	0.313680522	0.097887101	0.288115066	0.532657684	0.262892504	0.71128303	0.905625144	0.700887201	Waterfall
0.108061551	0.902189953	0.67051816	0.101830621	0.296342764	0.923791285	0.067717944	0.50989766	0.485414692	0.687359828	0.07953326	0.683266544	0.475216001	0.111106429	0.936401876	0.901463086	0.904808139	0.089153996	0.126177261	0.461260879	0.911752375	0.668252813	0.106432932	0.118426435	0.908680486	0.317880849	0.7197799	0.533882096	Waterfall
0.705974931	0.27748921	0.316636247		0.682343403	0.671732236	0.882074356	0.902228674	0.507684346	0.101533164	0.913885373	0.081699126	0.909088322	0.504336134	0.313255838	0.700431277	0.300305335	0.921187652	0.298083008	0.314321111	0.325134219	0.08885762	0.280850458	0.697671812	0.291990495	0.321481706	0.327244496	0.884960182	Agile
0.702948774	0.710146186	0.714116298	0.870973497	0.086625357		0.478010178	0.111674114	0.700156858	0.645061419	0.265023097	0.324532171	0.286389861	0.511615861	0.669545837	0.279886113	0.276649746	0.118572834	0.082883851	0.51748546	0.500651065	0.514452863	0.694866303	0.489694575	0.064275194	0.888318295	0.896322712	0.921464277	Hybrid
0.88089335	0.328302655	0.524999374	0.684944256	0.928074159	0.304977151	0.717241603	0.276838993	0.458834829	0.283426021	0.092966158	0.104933386	0.938416078	0.666044144	0.907918799	0.901599206	0.121241711	0.106314671	0.721808586	0.788493815	0.482286052	0.086388566	0.317803876	0.107204278	0.076511462	0.71594595	0.867522887	0.684901962	Agile
0.684748042	0.103586966	0.092219753	0.725838491	0.897549052	0.47743089	0.111150126	0.907446246	0.898414108	0.92407965	0.906215609	0.886573556	0.294094243	0.120519068	0.893463561	0.718664942	0.312158519	0.313234195	0.697157221	0.480717069	0.703833431	0.690590812	0.714131836	0.09122465	0.115617275	0.907883179	0.905931407	0.093050043	Waterfall
0.671755505	0.130155121	0.494251284	0.30350155	0.683744198	0.291688503	0.689018942	0.669475838	0.703289893	0.703094269	0.082040551	0.320911024	0.704018346	0.10122173	0.307680937	0.298146782	0.087700136	0.880977319	0.103866882	0.514667572	0.102107399	0.100318796	0.721656995	0.528698359	0.518797128	0.309724935	0.930206356	0.719043366	Agile
0.307636937	0.295401223	0.296614252	0.29656188	0.69219921	0.123947158	0.916662764	0.077235812	0.682997176	0.700023083	0.100761845	0.491656962	0.921034131	0.687925804	0.727869249	0.895976371	0.146827233	0.892158936	0.074556143	0.341126214		0.110001359	0.75150806	0.499804214	0.687296013	0.305093236	0.710462488	0.933833889	Agile
0.076439137	0.321081061	0.715512508	0.111687295	0.099465857	0.901506512	0.906661766	0.108929502	0.493658551	0.704055922	0.733105675	0.902823072	0.287946493	0.091952453	0.495082128	0.678290689	0.106845228	0.891838645	0.314341238	0.133310491	0.339267324	0.275166338	0.879049045	0.318949351	0.134984613	0.712520809	0.892272293	0.095655993	Agile
0.918950762		0.288282464	0.306020041	0.087235395	0.258175983	0.720651044	0.088803592	0.683522012	0.687409415	0.673244749	0.087495986	0.092170014	0.498646761	0.703871776	0.917758824	0.69423261	0.915252722	0.870858457	0.90195076	0.681356104	0.116188655	0.711088796	0.529203447	0.30533186	0.094202708	0.553407529	0.479427446	Agile
	0.280112852	0.48315029	0.900905402	0.11918551	0.500849288	0.281233381	0.291448443	0.501856397	0.314859345	0.283035321	0.701917859	0.677543231	0.284176137	0.512815519	0.338816112	0.690817588	0.527894337	0.885063211	0.475111435	0.512723918	0.905121407	0.282707228	0.50315525	0.692618463	0.07350446	0.914758589	0.706761314	DevOps
0.104930296	0.927233175	0.683344583	0.940129554	0.713393298	0.724667838	0.295003588	0.5140549	0.525434534	0.295339493	0.510888519	0.672709519	0.09478303	0.299697273	0.697239804		0.684960659	0.711335108	0.892413765	0.31195755	0.284116359	0.936701135	0.49314751	0.482626747	0.69334143	0.886393028	0.913139656	0.884713753	Spiral
0.467774076	0.692604672	0.26168338	0.49087252	0.298481828	0.686324149	0.105631544	0.521629502	0.482026671	0.069832667	0.301942466	0.293433096	0.09626582	0.912116308	0.284073019	0.676314472	0.312255132	0.12451345	0.095716783	0.509906555	0.710625511	0.874158022	0.729021285	0.904019723	0.900937694	0.124941506	0.916300993	0.098466053	V-Model
0.335849131	0.706415653	0.720565352	0.516574945	0.49047439	0.125754779	0.876440606	0.687440654	0.275155468	0.489409547	0.318368808	0.885995926	0.10348222	0.094330858	0.707530026	0.897242959	0.710574755	0.882137781	0.52849688	0.093560921	0.496072374	0.144811576	0.090255534	0.090405102	0.305201842	0.485598625	0.501052486	0.915522939	Agile
0.501038661	0.889310354	0.883779416	0.502396523	0.285726876	0.890852168	0.086692256	0.096514315	0.6970314	0.486224732	0.312196398	0.908148853	0.282189714	0.136854854	0.707302943	0.097582805	0.135742863		0.318607462	0.718372382	0.514513603	0.502518809	0.906540546	0.725715584	0.893892165	0.107374183	0.517131542	0.110003541	V-Model
0.296030123	0.900682737	0.134766013	0.924830308	0.696347194	0.515383978	0.124328764	0.50985978	0.496779018	0.073947033	0.737313556	0.095853851	0.289451472	0.873027906	0.531675264	0.499215932	0.859977253	0.125807505	0.694466907	0.511676681	0.490676914	0.682490468	0.899578251	0.913071418	0.093570749	0.293706722		0.902197627	Spiral
0.335386651	0.917429376	0.720749926	0.517996948	0.459289055	0.889164512	0.887603737	0.099614429	0.681055063	0.303782887	0.521869137	0.887014792	0.29791865	0.0689034	0.303171008	0.683641228	0.702691126	0.478328993	0.911478269	0.507364557	0.720183063	0.717665609	0.921835137	0.900197686	0.50328451	0.673771902	0.696509911	0.462835077	Agile
0.302000528	0.462430297	0.500630717	0.049722635	0.288479816	0.117854924	0.691077086	0.693303361	0.51788733	0.536900222	0.346588517	0.722886585	0.719245189	0.895390658	0.513690389	0.301311125	0.908867167	0.928936998	0.702414509	0.099144679	0.706773536	0.141195599	0.712794361	0.921097932	0.882406995	0.879430082	0.478025107	0.50042635	Hybrid
0.089084582	0.102503467	0.273296108	0.901006508	0.871871804	0.671317209	0.906040384	0.303767	0.880106901	0.138693173	0.900533939	0.081829543	0.491269948	0.532107015	0.885253456	0.914556615	0.31707904	0.694901777	0.472685781	0.734891492	0.882271761	0.287085689	0.304766294	0.106771993	0.667892643	0.688509249	0.502917031	0.503858378	Agile
0.480601658	0.294462147	0.690705106	0.67177257	0.092987422	0.316824024		0.091216218	0.710633532	0.517775361	0.701994246	0.487635019	0.920756442	0.080856672	0.898163521	0.698900662	0.875733827	0.114231167	0.898320769	0.086071927	0.298768436	0.707274741	0.483766796	0.465594791	0.688148707	0.106508287	0.109351624	0.677729876	Hybrid
0.073607967	0.126839253	0.914370534	0.285092738	0.098289202	0.50310079	0.106809737	0.699981292	0.521354854	0.882766437	0.281632248	0.474096267	0.720921874	0.317724127	0.693006853	0.892791257	0.102181602	0.104146626	0.330671476	0.105947971	0.291906964	0.279684177	0.892842803	0.273695636	0.944227471	0.111992904	0.691630437	0.082691208	Waterfall
0.087239906	0.109743297	0.105651553	0.276401954	0.479834852	0.693918864	0.910044379	0.693555952	0.097376008	0.518741987	0.482434898	0.305270486	0.50858631	0.724101095	0.10090731	0.687227074	0.898705747	0.309184058		0.096321549	0.507750149	0.096549284	0.532696746	0.509050149	0.079831155	0.717003267	0.136656534	0.868819377	Agile
0.694013469		0.280910926	0.922649902	0.32088292	0.491385809	0.459060956	0.701182816	0.096204061	0.091824735	0.736592279	0.911110558	0.913825266	0.506028017	0.679112329	0.89192582	0.268682267	0.523626613	0.085263613	0.881546224	0.303268895	0.920734728	0.892274956	0.320987907	0.292065567	0.106419456	0.712313756	0.096138975	V-Model
0.706114459	0.92349481	0.709381303	0.311466459	0.303992373	0.114458242	0.086071682	0.535096003	0.512171722	0.488256213	0.741479647	0.113670715	0.906728372	0.281596716	0.678573015	0.117460366	0.507328359	0.898642108	0.089694248	0.510891167	0.322968214	0.90728529	0.719045496	0.724003442	0.281577842	0.301104768	0.287056	0.868712856	Spiral
0.507045665	0.276570421	0.715987993	0.502402241	0.891153707	0.068008471	0.712693519	0.710940215	0.093911996	0.303456427	0.68218477	0.913251549	0.497760822	0.058921877	0.701642546	0.273668337	0.496078795	0.126535027	0.917462317	0.703053471	0.896539092	0.896887005	0.879681847	0.707623902	0.711098371	0.676324966	0.454174053	0.884438269	Hybrid
0.915593192	0.900908111	0.465434119	0.740360515	0.121153556	0.27339679	0.695867482	0.294763374	0.721426161	0.322027409	0.262384431	0.278437394	0.709710661	0.898212205	0.69868511	0.324498675	0.856079433	0.694767927	0.706440556	0.126407813	0.508191	0.098796766	0.671959507	0.47744965	0.887267111	0.30485582	0.918600644	0.123479731	DevOps
	0.725120141	0.509224005	0.333627624	0.295976075	0.902865578	0.090342559	0.888867022	0.696105044	0.489436046	0.516982149	0.888963402	0.489412432	0.300955122	0.339876731	0.121503547	0.132462377		0.689472824	0.089324813	0.115617481	0.283542674	0.931709956	0.305669237	0.703153332	0.307555801	0.526995622	0.716323924	Waterfall
0.53604318	0.742928611	0.30413838	0.089446499	0.703162018	0.887167954		0.505541646	0.733014737	0.127438105	0.282993447	0.310906758	0.109220405	0.858586097	0.514835457	0.488458282	0.111218037	0.529305311	0.52241848	0.909098676	0.087181561	0.527083448	0.499406418	0.922986083	0.900645275	0.085660213	0.678316923	0.908736767	Hybrid
0.899538431	0.08787847	0.104470241	0.07831875	0.327681174	0.289331804	0.667777339	0.088258147	0.478233179	0.300747288	0.243900931	0.090392765	0.312758312	0.651994134	0.716309838	0.302701227	0.072384384	0.484201485	0.699933236	0.086634281	0.166625816	0.494702425	0.081165051	0.909310408	0.889170025	0.274802915	0.729229681	0.517255238	Hybrid
0.700599515	0.849441507	0.512989771	0.316605468	0.103997118	0.917651124	0.075774399	0.299681094	0.086560112	0.900489268	0.098229789	0.084419543	0.501952094	0.257253042	0.31185656	0.331891046	0.658703058	0.699683407	0.298673175	0.493253747	0.885287926		0.517580824	0.694209095	0.495946546	0.313274716	0.717601579	0.686685308	V-Model
0.339399674	0.08783878	0.503226527	0.893675133	0.081994681	0.081101769	0.085692349	0.706355367		0.510326702	0.50844448	0.943271378	0.064045475		0.314010848	0.312097659	0.495366863	0.055901587	0.305282187	0.676487857	0.693196675	0.889221486	0.096869986	0.503469149		0.073199327	0.289524547	0.68194055	Waterfall
0.4719425	0.680174438	0.359449825	0.655582995	0.697936994	0.745371147	0.646700201	0.69742257	0.888690513	0.311327717	0.730448681	0.31678791	0.125368372	0.885774427	0.311321326	0.698052008	0.879053226	0.932403289	0.507547811	0.896728115	0.283766869	0.927854613	0.062717358	0.693441546	0.891649726	0.718807442	0.7008464	0.676025429	Spiral
0.116007713	0.102818301	0.122274739	0.239820341		0.497690641	0.284501166	0.898339127		0.904402285	0.118282309	0.094046343	0.077214516	0.917005967	0.271454056	0.518212114	0.164659033	0.887044212	0.888637967	0.482432932		0.901585309	0.888298121	0.502421156	0.466436959	0.500417734	0.901147831	0.106993759	V-Model
0.89838636	0.933341353	0.102468888	0.311724546	0.489025812	0.332150929	0.279513678	0.520677931	0.104384121	0.700925375	0.515010749	0.48612947	0.300041988	0.284028906	0.097433986	0.060617922	0.495049395	0.891990189	0.090549885	0.304125082	0.123168385	0.296571683	0.296949377	0.714975029	0.275461722	0.886363963	0.518716774	0.727979639	Hybrid
0.073883685	0.094501619	0.67127761	0.278341417	0.897040744	0.931137822	0.730164701	0.529374993	0.111421447	0.093057092	0.847492163	0.671114282	0.066297491	0.689813396	0.488332803	0.510698636	0.876421842	0.92971973	0.121666779	0.302804114	0.506997557	0.883291729	0.26330118	0.719230868	0.877931043	0.662021453	0.889331681	0.915025147	Spiral
0.909598732	0.697375847	0.533115766	0.706819811	0.071561836	0.485579612	0.09238751	0.899771197	0.466209847	0.693072299	0.475655208	0.677183999	0.877772164	0.880390523	0.696661308	0.318780467	0.719793449	0.865737303	0.896124984	0.490864839	0.120681256	0.119904291	0.679457104	0.274524369	0.487363232	0.110657902	0.708873444	0.076454805	DevOps
0.279810104	0.509750386	0.070479444	0.135863681	0.11360569	0.106791906	0.896226641	0.489215739	0.082410302	0.923554158	0.509572513	0.331827902	0.635051614	0.084274315	0.493046145	0.500248694	0.099591496	0.441568309		0.904994596	0.506520637	0.316072181	0.320431091	0.509549488	0.333599419	0.907236639	0.525904067	0.729768072	Agile
0.53791059	0.733808215	0.534710664	0.889658006	0.127641136	0.315463627	0.900136088	0.123491682	0.730052186	0.906206567	0.314559823	0.908114557	0.686160464	0.697823389	0.12607736	0.691443321	0.899079134		0.706825598	0.883042928	0.079285424	0.913335478	0.105154814	0.908837082	0.507032273	0.49571129	0.502616061	0.524186776	DevOps
0.48366812	0.29971145	0.301981374	0.910409243	0.093096139	0.524823015	0.879797721	0.72810585	0.090428848	0.113405288	0.722627637	0.921279854	0.326282216	0.299901701	0.72558532		0.290904162	0.703292721	0.278031397	0.862329359	0.291956448	0.900860095	0.074112741	0.895033557	0.494767337	0.074183658	0.904118442	0.50613802	Agile
0.490210008	0.336039019	0.30742478	0.529392433	0.305294189	0.306463743	0.87987468	0.298262681	0.090340416	0.290799537	0.288695315	0.699602046	0.096403737	0.508629733	0.694497118	0.280511068	0.680632422	0.928499667	0.868033307	0.101031933	0.905763398	0.898602111	0.918880172	0.081322702	0.074522057	0.337527922	0.087981589	0.68605721	V-Model
